"","Date.time","Temperature","tank"
"156","6/19/2024 21:30","26.097","tank7"
"157","6/19/2024 21:30","26.39","tank5"
"158","6/19/2024 21:35","26.195","tank7"
"159","6/19/2024 21:35","26.39","tank5"
"160","6/19/2024 21:40","26.195","tank7"
"161","6/19/2024 21:40","26.39","tank5"
"162","6/19/2024 21:45","26.195","tank7"
"163","6/19/2024 21:45","26.39","tank5"
"164","6/19/2024 21:50","26.195","tank7"
"165","6/19/2024 21:50","26.39","tank5"
"166","6/19/2024 21:55","26.195","tank7"
"167","6/19/2024 21:55","26.39","tank5"
"168","6/19/2024 22:00","26.195","tank7"
"169","6/19/2024 22:00","26.39","tank5"
"170","6/19/2024 22:05","26.292","tank7"
"171","6/19/2024 22:05","26.488","tank5"
"172","6/19/2024 22:10","26.292","tank7"
"173","6/19/2024 22:10","26.488","tank5"
"174","6/19/2024 22:15","26.292","tank7"
"175","6/19/2024 22:15","26.488","tank5"
"176","6/19/2024 22:20","26.292","tank7"
"177","6/19/2024 22:20","26.488","tank5"
"178","6/19/2024 22:25","26.292","tank7"
"179","6/19/2024 22:25","26.488","tank5"
"180","6/19/2024 22:30","26.292","tank7"
"181","6/19/2024 22:30","26.488","tank5"
"182","6/19/2024 22:35","26.292","tank7"
"183","6/19/2024 22:35","26.488","tank5"
"184","6/19/2024 22:40","26.292","tank7"
"185","6/19/2024 22:40","26.488","tank5"
"186","6/19/2024 22:45","26.292","tank7"
"187","6/19/2024 22:45","26.488","tank5"
"188","6/19/2024 22:50","26.292","tank7"
"189","6/19/2024 22:50","26.488","tank5"
"190","6/19/2024 22:55","26.195","tank7"
"191","6/19/2024 22:55","26.488","tank5"
"192","6/19/2024 23:00","26.195","tank7"
"193","6/19/2024 23:00","26.488","tank5"
"194","6/19/2024 23:05","26.292","tank7"
"195","6/19/2024 23:05","26.488","tank5"
"196","6/19/2024 23:10","26.292","tank7"
"197","6/19/2024 23:10","26.488","tank5"
"198","6/19/2024 23:15","26.292","tank7"
"199","6/19/2024 23:15","26.488","tank5"
"200","6/19/2024 23:20","26.292","tank7"
"201","6/19/2024 23:20","26.488","tank5"
"202","6/19/2024 23:25","26.292","tank7"
"203","6/19/2024 23:25","26.488","tank5"
"204","6/19/2024 23:30","26.292","tank7"
"205","6/19/2024 23:30","26.488","tank5"
"206","6/19/2024 23:35","26.292","tank7"
"207","6/19/2024 23:35","26.488","tank5"
"208","6/19/2024 23:40","26.292","tank7"
"209","6/19/2024 23:40","26.488","tank5"
"210","6/19/2024 23:45","26.292","tank7"
"211","6/19/2024 23:45","26.488","tank5"
"212","6/19/2024 23:50","26.292","tank7"
"213","6/19/2024 23:50","26.488","tank5"
"214","6/19/2024 23:55","26.292","tank7"
"215","6/19/2024 23:55","26.488","tank5"
"216","6/20/2024 0:00","26.292","tank7"
"217","6/20/2024 0:00","26.488","tank5"
"218","6/20/2024 0:05","26.292","tank7"
"219","6/20/2024 0:05","26.488","tank5"
"220","6/20/2024 0:10","26.292","tank7"
"221","6/20/2024 0:10","26.488","tank5"
"222","6/20/2024 0:15","26.292","tank7"
"223","6/20/2024 0:15","26.488","tank5"
"224","6/20/2024 0:20","26.292","tank7"
"225","6/20/2024 0:20","26.488","tank5"
"226","6/20/2024 0:25","26.292","tank7"
"227","6/20/2024 0:25","26.488","tank5"
"228","6/20/2024 0:30","26.292","tank7"
"229","6/20/2024 0:30","26.488","tank5"
"230","6/20/2024 0:35","26.292","tank7"
"231","6/20/2024 0:35","26.488","tank5"
"232","6/20/2024 0:40","26.292","tank7"
"233","6/20/2024 0:40","26.488","tank5"
"234","6/20/2024 0:45","26.292","tank7"
"235","6/20/2024 0:45","26.488","tank5"
"236","6/20/2024 0:50","26.292","tank7"
"237","6/20/2024 0:50","26.488","tank5"
"238","6/20/2024 0:55","26.292","tank7"
"239","6/20/2024 0:55","26.488","tank5"
"240","6/20/2024 1:00","26.292","tank7"
"241","6/20/2024 1:00","26.488","tank5"
"242","6/20/2024 1:05","26.39","tank7"
"243","6/20/2024 1:05","26.488","tank5"
"244","6/20/2024 1:10","26.39","tank7"
"245","6/20/2024 1:10","26.488","tank5"
"246","6/20/2024 1:15","26.292","tank7"
"247","6/20/2024 1:15","26.488","tank5"
"248","6/20/2024 1:20","26.39","tank7"
"249","6/20/2024 1:20","26.488","tank5"
"250","6/20/2024 1:25","26.292","tank7"
"251","6/20/2024 1:25","26.488","tank5"
"252","6/20/2024 1:30","26.292","tank7"
"253","6/20/2024 1:30","26.488","tank5"
"254","6/20/2024 1:35","26.292","tank7"
"255","6/20/2024 1:35","26.488","tank5"
"256","6/20/2024 1:40","26.39","tank7"
"257","6/20/2024 1:40","26.488","tank5"
"258","6/20/2024 1:45","26.292","tank7"
"259","6/20/2024 1:45","26.488","tank5"
"260","6/20/2024 1:50","26.292","tank7"
"261","6/20/2024 1:50","26.488","tank5"
"262","6/20/2024 1:55","26.292","tank7"
"263","6/20/2024 1:55","26.488","tank5"
"264","6/20/2024 10:00","26.977","tank5"
"265","6/20/2024 10:00","27.37","tank7"
"266","6/20/2024 10:05","26.977","tank5"
"267","6/20/2024 10:05","27.075","tank7"
"268","6/20/2024 10:10","27.075","tank5"
"269","6/20/2024 10:10","27.37","tank7"
"270","6/20/2024 10:15","27.075","tank5"
"271","6/20/2024 10:15","27.468","tank7"
"272","6/20/2024 10:20","27.173","tank5"
"273","6/20/2024 10:20","27.468","tank7"
"274","6/20/2024 10:25","27.173","tank5"
"275","6/20/2024 10:25","27.37","tank7"
"276","6/20/2024 10:30","27.173","tank5"
"277","6/20/2024 10:30","27.567","tank7"
"278","6/20/2024 10:35","27.272","tank5"
"279","6/20/2024 10:35","27.567","tank7"
"280","6/20/2024 10:40","27.272","tank5"
"281","6/20/2024 10:40","27.665","tank7"
"282","6/20/2024 10:45","27.37","tank5"
"283","6/20/2024 10:45","27.665","tank7"
"284","6/20/2024 10:50","27.37","tank5"
"285","6/20/2024 10:50","27.567","tank7"
"286","6/20/2024 10:55","27.37","tank5"
"287","6/20/2024 10:55","27.764","tank7"
"288","6/20/2024 11:00","27.468","tank5"
"289","6/20/2024 11:00","27.764","tank7"
"290","6/20/2024 11:05","27.272","tank5"
"291","6/20/2024 11:05","27.862","tank7"
"292","6/20/2024 11:10","27.272","tank5"
"293","6/20/2024 11:10","27.862","tank7"
"294","6/20/2024 11:15","27.272","tank5"
"295","6/20/2024 11:15","27.862","tank7"
"296","6/20/2024 11:20","27.37","tank5"
"297","6/20/2024 11:20","27.961","tank7"
"298","6/20/2024 11:25","27.37","tank5"
"299","6/20/2024 11:25","27.961","tank7"
"300","6/20/2024 11:30","27.468","tank5"
"301","6/20/2024 11:30","27.961","tank7"
"302","6/20/2024 11:35","27.468","tank5"
"303","6/20/2024 11:35","28.06","tank7"
"304","6/20/2024 11:40","27.468","tank5"
"305","6/20/2024 11:40","28.06","tank7"
"306","6/20/2024 11:45","27.468","tank5"
"307","6/20/2024 11:45","28.06","tank7"
"308","6/20/2024 11:50","27.468","tank5"
"309","6/20/2024 11:50","28.06","tank7"
"310","6/20/2024 11:55","27.567","tank5"
"311","6/20/2024 11:55","28.159","tank7"
"312","6/20/2024 12:00","27.567","tank5"
"313","6/20/2024 12:00","28.159","tank7"
"314","6/20/2024 12:05","27.468","tank5"
"315","6/20/2024 12:05","28.06","tank7"
"316","6/20/2024 12:10","27.468","tank5"
"317","6/20/2024 12:10","28.159","tank7"
"318","6/20/2024 12:15","27.468","tank5"
"319","6/20/2024 12:15","28.159","tank7"
"320","6/20/2024 12:20","27.468","tank5"
"321","6/20/2024 12:20","27.862","tank7"
"322","6/20/2024 12:25","27.468","tank5"
"323","6/20/2024 12:25","27.961","tank7"
"324","6/20/2024 12:30","27.468","tank5"
"325","6/20/2024 12:30","27.862","tank7"
"326","6/20/2024 12:35","27.468","tank5"
"327","6/20/2024 12:35","27.961","tank7"
"328","6/20/2024 12:40","27.468","tank5"
"329","6/20/2024 12:40","28.159","tank7"
"330","6/20/2024 12:45","27.468","tank5"
"331","6/20/2024 12:45","28.06","tank7"
"332","6/20/2024 12:50","27.468","tank5"
"333","6/20/2024 12:50","28.159","tank7"
"334","6/20/2024 12:55","27.468","tank5"
"335","6/20/2024 12:55","28.159","tank7"
"336","6/20/2024 13:00","27.468","tank5"
"337","6/20/2024 13:00","28.06","tank7"
"338","6/20/2024 13:05","27.468","tank5"
"339","6/20/2024 13:05","28.06","tank7"
"340","6/20/2024 13:10","27.468","tank5"
"341","6/20/2024 13:10","28.06","tank7"
"342","6/20/2024 13:15","27.468","tank5"
"343","6/20/2024 13:15","28.06","tank7"
"344","6/20/2024 13:20","27.468","tank5"
"345","6/20/2024 13:20","28.159","tank7"
"346","6/20/2024 13:25","27.567","tank5"
"347","6/20/2024 13:25","28.159","tank7"
"348","6/20/2024 13:30","27.567","tank5"
"349","6/20/2024 13:30","28.258","tank7"
"350","6/20/2024 13:35","27.665","tank5"
"351","6/20/2024 13:35","28.258","tank7"
"352","6/20/2024 13:40","27.665","tank5"
"353","6/20/2024 13:40","28.258","tank7"
"354","6/20/2024 13:45","27.665","tank5"
"355","6/20/2024 13:45","28.258","tank7"
"356","6/20/2024 13:50","27.764","tank5"
"357","6/20/2024 13:50","28.258","tank7"
"358","6/20/2024 13:55","27.764","tank5"
"359","6/20/2024 13:55","28.357","tank7"
"360","6/20/2024 14:00","27.764","tank5"
"361","6/20/2024 14:00","28.159","tank7"
"362","6/20/2024 14:05","27.764","tank5"
"363","6/20/2024 14:05","28.258","tank7"
"364","6/20/2024 14:10","27.764","tank5"
"365","6/20/2024 14:10","28.258","tank7"
"366","6/20/2024 14:15","27.764","tank5"
"367","6/20/2024 14:15","28.06","tank7"
"368","6/20/2024 14:20","27.764","tank5"
"369","6/20/2024 14:20","27.862","tank7"
"370","6/20/2024 14:25","27.764","tank5"
"371","6/20/2024 14:25","28.06","tank7"
"372","6/20/2024 14:30","27.764","tank5"
"373","6/20/2024 14:30","28.06","tank7"
"374","6/20/2024 14:35","27.764","tank5"
"375","6/20/2024 14:35","28.06","tank7"
"376","6/20/2024 14:40","27.764","tank5"
"377","6/20/2024 14:40","28.06","tank7"
"378","6/20/2024 14:45","27.764","tank5"
"379","6/20/2024 14:45","28.159","tank7"
"380","6/20/2024 14:50","27.764","tank5"
"381","6/20/2024 14:50","28.06","tank7"
"382","6/20/2024 14:55","27.764","tank5"
"383","6/20/2024 14:55","27.961","tank7"
"384","6/20/2024 15:00","27.665","tank5"
"385","6/20/2024 15:00","27.862","tank7"
"386","6/20/2024 15:05","27.567","tank5"
"387","6/20/2024 15:05","27.764","tank7"
"388","6/20/2024 15:10","27.567","tank5"
"389","6/20/2024 15:10","27.665","tank7"
"390","6/20/2024 15:15","27.468","tank5"
"391","6/20/2024 15:15","27.665","tank7"
"392","6/20/2024 15:20","27.468","tank5"
"393","6/20/2024 15:20","27.665","tank7"
"394","6/20/2024 15:25","27.468","tank5"
"395","6/20/2024 15:25","27.665","tank7"
"396","6/20/2024 15:30","27.468","tank5"
"397","6/20/2024 15:30","27.468","tank7"
"398","6/20/2024 15:35","27.37","tank5"
"399","6/20/2024 15:35","27.37","tank7"
"400","6/20/2024 15:40","27.272","tank5"
"401","6/20/2024 15:40","27.37","tank7"
"402","6/20/2024 15:45","27.272","tank5"
"403","6/20/2024 15:45","27.37","tank7"
"404","6/20/2024 15:50","27.272","tank5"
"405","6/20/2024 15:50","27.37","tank7"
"406","6/20/2024 15:55","27.173","tank7"
"407","6/20/2024 15:55","27.272","tank5"
"408","6/20/2024 16:00","27.173","tank5"
"409","6/20/2024 16:00","27.272","tank7"
"410","6/20/2024 16:05","27.173","tank5"
"411","6/20/2024 16:05","27.173","tank7"
"412","6/20/2024 16:10","27.173","tank5"
"413","6/20/2024 16:10","27.173","tank7"
"414","6/20/2024 16:15","27.075","tank5"
"415","6/20/2024 16:15","27.075","tank7"
"416","6/20/2024 16:20","27.075","tank5"
"417","6/20/2024 16:20","27.075","tank7"
"418","6/20/2024 16:25","27.075","tank5"
"419","6/20/2024 16:25","27.075","tank7"
"420","6/20/2024 16:30","26.977","tank7"
"421","6/20/2024 16:30","27.075","tank5"
"422","6/20/2024 16:35","26.977","tank5"
"423","6/20/2024 16:35","26.977","tank7"
"424","6/20/2024 16:40","26.977","tank5"
"425","6/20/2024 16:40","26.977","tank7"
"426","6/20/2024 16:45","26.977","tank5"
"427","6/20/2024 16:45","26.977","tank7"
"428","6/20/2024 16:50","26.977","tank5"
"429","6/20/2024 16:50","26.977","tank7"
"430","6/20/2024 16:55","26.879","tank7"
"431","6/20/2024 16:55","26.977","tank5"
"432","6/20/2024 17:00","26.879","tank7"
"433","6/20/2024 17:00","26.977","tank5"
"434","6/20/2024 17:05","26.879","tank7"
"435","6/20/2024 17:05","26.977","tank5"
"436","6/20/2024 17:10","26.879","tank5"
"437","6/20/2024 17:10","26.879","tank7"
"438","6/20/2024 17:15","26.879","tank5"
"439","6/20/2024 17:15","26.879","tank7"
"440","6/20/2024 17:20","26.781","tank7"
"441","6/20/2024 17:20","26.879","tank5"
"442","6/20/2024 17:25","26.781","tank7"
"443","6/20/2024 17:25","26.879","tank5"
"444","6/20/2024 17:30","26.781","tank7"
"445","6/20/2024 17:30","26.879","tank5"
"446","6/20/2024 17:35","26.781","tank7"
"447","6/20/2024 17:35","26.879","tank5"
"448","6/20/2024 17:40","26.683","tank7"
"449","6/20/2024 17:40","26.879","tank5"
"450","6/20/2024 17:45","26.683","tank7"
"451","6/20/2024 17:45","26.781","tank5"
"452","6/20/2024 17:50","26.683","tank7"
"453","6/20/2024 17:50","26.781","tank5"
"454","6/20/2024 17:55","26.683","tank7"
"455","6/20/2024 17:55","26.781","tank5"
"456","6/20/2024 18:00","26.683","tank7"
"457","6/20/2024 18:00","26.781","tank5"
"458","6/20/2024 18:05","26.585","tank7"
"459","6/20/2024 18:05","26.781","tank5"
"460","6/20/2024 18:10","26.585","tank7"
"461","6/20/2024 18:10","26.683","tank5"
"462","6/20/2024 18:15","26.585","tank7"
"463","6/20/2024 18:15","26.683","tank5"
"464","6/20/2024 18:20","26.585","tank7"
"465","6/20/2024 18:20","26.683","tank5"
"466","6/20/2024 18:25","26.585","tank7"
"467","6/20/2024 18:25","26.683","tank5"
"468","6/20/2024 18:30","26.488","tank7"
"469","6/20/2024 18:30","26.683","tank5"
"470","6/20/2024 18:35","26.488","tank7"
"471","6/20/2024 18:35","26.683","tank5"
"472","6/20/2024 18:40","26.488","tank7"
"473","6/20/2024 18:40","26.683","tank5"
"474","6/20/2024 18:45","26.488","tank7"
"475","6/20/2024 18:45","26.683","tank5"
"476","6/20/2024 18:50","26.488","tank7"
"477","6/20/2024 18:50","26.683","tank5"
"478","6/20/2024 18:55","26.488","tank7"
"479","6/20/2024 18:55","26.683","tank5"
"480","6/20/2024 19:00","26.488","tank7"
"481","6/20/2024 19:00","26.683","tank5"
"482","6/20/2024 19:05","26.488","tank7"
"483","6/20/2024 19:05","26.683","tank5"
"484","6/20/2024 19:10","26.488","tank7"
"485","6/20/2024 19:10","26.683","tank5"
"486","6/20/2024 19:15","26.488","tank7"
"487","6/20/2024 19:15","26.683","tank5"
"488","6/20/2024 19:20","26.488","tank7"
"489","6/20/2024 19:20","26.683","tank5"
"490","6/20/2024 19:25","26.488","tank7"
"491","6/20/2024 19:25","26.683","tank5"
"492","6/20/2024 19:30","26.488","tank7"
"493","6/20/2024 19:30","26.683","tank5"
"494","6/20/2024 19:35","26.488","tank7"
"495","6/20/2024 19:35","26.585","tank5"
"496","6/20/2024 19:40","26.39","tank7"
"497","6/20/2024 19:40","26.585","tank5"
"498","6/20/2024 19:45","26.39","tank7"
"499","6/20/2024 19:45","26.585","tank5"
"500","6/20/2024 19:50","26.39","tank7"
"501","6/20/2024 19:50","26.585","tank5"
"502","6/20/2024 19:55","26.39","tank7"
"503","6/20/2024 19:55","26.585","tank5"
"504","6/20/2024 2:00","26.292","tank7"
"505","6/20/2024 2:00","26.488","tank5"
"506","6/20/2024 2:05","26.292","tank7"
"507","6/20/2024 2:05","26.39","tank5"
"508","6/20/2024 2:10","26.195","tank7"
"509","6/20/2024 2:10","26.39","tank5"
"510","6/20/2024 2:15","26.195","tank7"
"511","6/20/2024 2:15","26.39","tank5"
"512","6/20/2024 2:20","26.292","tank7"
"513","6/20/2024 2:20","26.39","tank5"
"514","6/20/2024 2:25","26.195","tank7"
"515","6/20/2024 2:25","26.39","tank5"
"516","6/20/2024 2:30","26.195","tank7"
"517","6/20/2024 2:30","26.39","tank5"
"518","6/20/2024 2:35","26.195","tank7"
"519","6/20/2024 2:35","26.39","tank5"
"520","6/20/2024 2:40","26.195","tank7"
"521","6/20/2024 2:40","26.39","tank5"
"522","6/20/2024 2:45","26.195","tank7"
"523","6/20/2024 2:45","26.39","tank5"
"524","6/20/2024 2:50","26.097","tank7"
"525","6/20/2024 2:50","26.39","tank5"
"526","6/20/2024 2:55","26.097","tank7"
"527","6/20/2024 2:55","26.292","tank5"
"528","6/20/2024 20:00","26.39","tank7"
"529","6/20/2024 20:00","26.585","tank5"
"530","6/20/2024 20:05","26.39","tank7"
"531","6/20/2024 20:05","26.585","tank5"
"532","6/20/2024 20:10","26.39","tank7"
"533","6/20/2024 20:10","26.585","tank5"
"534","6/20/2024 20:15","26.39","tank7"
"535","6/20/2024 20:15","26.585","tank5"
"536","6/20/2024 20:20","26.292","tank7"
"537","6/20/2024 20:20","26.488","tank5"
"538","6/20/2024 20:25","26.39","tank7"
"539","6/20/2024 20:25","26.585","tank5"
"540","6/20/2024 20:30","26.39","tank7"
"541","6/20/2024 20:30","26.585","tank5"
"542","6/20/2024 20:35","26.292","tank7"
"543","6/20/2024 20:35","26.488","tank5"
"544","6/20/2024 20:40","26.292","tank7"
"545","6/20/2024 20:40","26.488","tank5"
"546","6/20/2024 20:45","26.292","tank7"
"547","6/20/2024 20:45","26.488","tank5"
"548","6/20/2024 20:50","26.292","tank7"
"549","6/20/2024 20:50","26.488","tank5"
"550","6/20/2024 20:55","26.292","tank7"
"551","6/20/2024 20:55","26.488","tank5"
"552","6/20/2024 21:00","26.292","tank7"
"553","6/20/2024 21:00","26.488","tank5"
"554","6/20/2024 21:05","26.292","tank7"
"555","6/20/2024 21:05","26.488","tank5"
"556","6/20/2024 21:10","26.292","tank7"
"557","6/20/2024 21:10","26.488","tank5"
"558","6/20/2024 21:15","26.292","tank7"
"559","6/20/2024 21:15","26.488","tank5"
"560","6/20/2024 21:20","26.292","tank7"
"561","6/20/2024 21:20","26.488","tank5"
"562","6/20/2024 21:25","26.292","tank7"
"563","6/20/2024 21:25","26.488","tank5"
"564","6/20/2024 21:30","26.292","tank7"
"565","6/20/2024 21:30","26.488","tank5"
"566","6/20/2024 21:35","26.292","tank7"
"567","6/20/2024 21:35","26.488","tank5"
"568","6/20/2024 21:40","26.292","tank7"
"569","6/20/2024 21:40","26.488","tank5"
"570","6/20/2024 21:45","26.292","tank7"
"571","6/20/2024 21:45","26.488","tank5"
"572","6/20/2024 21:50","26.292","tank7"
"573","6/20/2024 21:50","26.488","tank5"
"574","6/20/2024 21:55","26.195","tank7"
"575","6/20/2024 21:55","26.488","tank5"
"576","6/20/2024 22:00","26.292","tank7"
"577","6/20/2024 22:00","26.488","tank5"
"578","6/20/2024 22:05","26.292","tank7"
"579","6/20/2024 22:05","26.488","tank5"
"580","6/20/2024 22:10","26.292","tank7"
"581","6/20/2024 22:10","26.488","tank5"
"582","6/20/2024 22:15","26.292","tank7"
"583","6/20/2024 22:15","26.488","tank5"
"584","6/20/2024 22:20","26.292","tank7"
"585","6/20/2024 22:20","26.488","tank5"
"586","6/20/2024 22:25","26.292","tank7"
"587","6/20/2024 22:25","26.488","tank5"
"588","6/20/2024 22:30","26.292","tank7"
"589","6/20/2024 22:30","26.488","tank5"
"590","6/20/2024 22:35","26.292","tank7"
"591","6/20/2024 22:35","26.488","tank5"
"592","6/20/2024 22:40","26.292","tank7"
"593","6/20/2024 22:40","26.488","tank5"
"594","6/20/2024 22:45","26.292","tank7"
"595","6/20/2024 22:45","26.488","tank5"
"596","6/20/2024 22:50","26.292","tank7"
"597","6/20/2024 22:50","26.488","tank5"
"598","6/20/2024 22:55","26.39","tank7"
"599","6/20/2024 22:55","26.488","tank5"
"600","6/20/2024 23:00","26.39","tank7"
"601","6/20/2024 23:00","26.488","tank5"
"602","6/20/2024 23:05","26.39","tank7"
"603","6/20/2024 23:05","26.488","tank5"
"604","6/20/2024 23:10","26.39","tank7"
"605","6/20/2024 23:10","26.585","tank5"
"606","6/20/2024 23:15","26.39","tank7"
"607","6/20/2024 23:15","26.488","tank5"
"608","6/20/2024 23:20","26.39","tank7"
"609","6/20/2024 23:20","26.488","tank5"
